listingId,title,winning_bid_amount,bidder_count,winning_bid_time,unit_count,price_per_unit,image_url,sku,grade,manifest_models,manifest_capacities,manifest_colors,manifest_part_numbers,clean_model
190092,Apple Cell Phones - iPhone 15 - 50 Units - Grade A+(T) - AT034454,"$29,601",3 bidders,"Apr 1, 2024 9:05:52 AM PDT",50.0,592.02,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15_86.jpg,AT034454,Grade A+(T),IPH 15,"256GB, 128GB","black, blue, green, yellow, pink","U864D, U869D, U863D, U870D, U872D, U867D, U865D, A870D, U871D, U868D",iPhone 15
190073,Samsung Cell Phones - Galaxy A23 5G - 25 Units - Grade A+(T) - AT034528,"$3,076",8 bidders,"Apr 2, 2024 11:53:26 AM PDT",25.0,123.04,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxya235g_58.jpg,AT034528,Grade A+(T),SMA236U,,black,"S432D, A432D, D432D, E432D, U432D",Samsung Galaxy A23
190004,Samsung Cell Phones - Galaxy A32 5G - 25 Units - Grade B+(T) - AT034442,"$2,475",8 bidders,"Apr 2, 2024 11:25:17 AM PDT",25.0,99.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxya32_546.jpg,AT034442,Grade B+(T),SMA326U,,black,"U956C, D956C, E956C, S956C, A956C",Samsung Galaxy A32
190025,"Samsung Cell Phones - Galaxy S23 Ultra 5G, 512GB - 50 Units - Grade B+(T) - AT034473","$33,401",5 bidders,"Apr 2, 2024 11:22:15 AM PDT",50.0,668.02,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys23ultra5g_256.jpg,AT034473,Grade B+(T),SMS918U,512GB,"black, lavender, green, Cream","U706D, U709D, A704D, E704D, A709D, E709D, E706D, A706D, A708D",Samsung Galaxy S23 Ultra
190026,"Apple Cell Phones - iPhone 13, 512GB - 25 Units - Grade B+(T) - AT034525","$8,727",5 bidders,"Apr 2, 2024 9:08:40 AM PDT",25.0,349.08,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13_1581.jpg,AT034525,Grade B+(T),IPH 13,512GB,"midnight, blue, red, starlight, pink","E172D, A173D, A175D, A174D, A172D, A176D",iPhone 13
190005,Samsung Tablets - Galaxy Tab A9+ 5G - 24 Units - Grade A+(T) - AT034530,,0 ,,24.0,,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxytaba9plus5g_2.jpg,AT034530,Grade A+(T),SMX218U,,Graphite,"D036E, U036E",Samsung Galaxy Tab A9
190015,"Google Cell Phones - Pixel 8 Pro, 128GB - 25 Units - Grade B+(T) - AT034432","$11,551",4 bidders,"Apr 2, 2024 12:19:17 PM PDT",25.0,462.04,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/i/pixel8pro_53.jpg,AT034432,Grade B+(T),PIXEL 8 Pro,128GB,"black, blue","U849D, A849D, U847D, A847D",Google Pixel 8 Pro
190055,Apple Cell Phones - iPhone 14 Pro Max - 50 Units - Grade B+(T) - AT034439,"$37,500",13 bidders,"Apr 2, 2024 10:08:24 AM PDT",50.0,750.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_698.jpg,AT034439,Grade B+(T),IPH 14PM,"512GB, 1TB","Purple, Black, Silver, Gold","A542D, A539D, A536D, E535D, A537D, U536D, A538D, A541D, A535D, U541D, S537D, S539D, A540D",iPhone 14 Pro Max
190065,"Samsung Cell Phones - Galaxy Z Fold4 5G, 256GB - 50 Units - Grade B+(T) - AT034363","$22,700",8 bidders,"Apr 2, 2024 11:33:20 AM PDT",50.0,454.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxyzfold45g_291.jpg,AT034363,Grade B+(T),SMF936U,256GB,"Black, Gray","A448D, E450D, S450D, E448D, A450D, U450D",Samsung Galaxy Z Fold4
190094,"Apple Cell Phones - iPhone 14, 128GB - 250 Units - Grade A+(T) - AT034330","$105,500",8 bidders,"Apr 2, 2024 9:49:08 AM PDT",250.0,422.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_509.jpg,AT034330,Grade A+(T),IPH 14,128GB,"Purple, Starlight, Blue, Midnight, Red","J483D, J481D, U483D, U481D, A482D, A481D, E482D, A483D, A484D, A485D, U484D, D485D, S483D",iPhone 14
190006,Apple Cell Phones - iPhone 15 Plus - 50 Units - Grade A+(T) - AT034406,"$33,005",8 bidders,"Apr 2, 2024 10:03:12 AM PDT",50.0,660.1,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15plus_80.jpg,AT034406,Grade A+(T),IPH 15PL,"256GB, 128GB","black, Pink, blue, Green, green, yellow, pink","U884D, U878D, U885D, U883D, A882D, A887D, U882D, U880D, U887D, A883D, A884D, U881D, U886D",iPhone 15 Plus
190056,Samsung Cell Phones - Galaxy S23 FE - 50 Units - Grade B+(T) - AT034381,"$14,250",6 bidders,"Apr 2, 2024 10:10:02 AM PDT",50.0,285.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys23fe_37.jpg,AT034381,Grade B+(T),SMS711U,,Gray,"E859D, A859D, U859D",Samsung Galaxy S23 Fe
190016,Motorola Cell Phones - Moto G Stylus 5G - 25 Units - Grade B+(T) - AT034446,"$1,825",5 bidders,"Apr 2, 2024 7:43:59 AM PDT",25.0,73.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/o/motogstylus5g_346.jpg,AT034446,Grade B+(T),XT23154,,black,"U785D, A785D, D785D",Motorola
190106,"Google Cell Phones - Pixel 8, 128GB - 25 Units - Grade A+(T) - AT034450","$8,601",7 bidders,"Apr 2, 2024 12:10:10 PM PDT",25.0,344.04,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/i/pixel8_30.jpg,AT034450,Grade A+(T),PIXEL 8,128GB,"black, gray","U850D, A850D, U851D",Google Pixel 8
190047,Samsung Cell Phones - Galaxy A03s - 25 Units - Grade B+(T) - AT034518,"$1,225",4 bidders,"Apr 2, 2024 11:40:22 AM PDT",25.0,49.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxya03s_340.jpg,AT034518,Grade B+(T),SMA037U PYG,,black,"U272D, A272D",Samsung Galaxy A03S
190017,"Apple Cell Phones - iPhone 11 Pro Max, 64GB - 25 Units - Grade B+(T) - AT034490","$7,025",6 bidders,"Apr 2, 2024 10:46:38 AM PDT",25.0,281.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone11promax_4157.jpg,AT034490,Grade B+(T),IPH 11PM,64GB,"silver, Gray, green, gold","S142C, A143C, D143C, A151C, U143C, A166C, S166C, A142C, S143C, U151C",iPhone 11 Pro Max
190057,"Apple Cell Phones - iPhone 13, 128GB - 300 Units - Grade A+(T) - AT034315","$108,521",6 bidders,"Apr 2, 2024 12:49:05 AM PDT",300.0,361.74,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13_1581.jpg,AT034315,Grade A+(T),IPH 13,128GB,"midnight, blue, Green, red, starlight, pink","S166D, J162D, A359D, T165D, A165D, U359D, A164D, A162D, U162D, A166D, A163D, E163D, E166D, T166D, U166D, U165D",iPhone 13
190076,Motorola Cell Phones - Moto G31 - 25 Units - Grade AA+(T) - AT034479,"$2,225",3 bidders,"Mar 30, 2024 2:30:47 PM PDT",25.0,89.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/o/motog31_53.jpg,AT034479,Grade AA+(T),XT23173 PYG,,blue,U784D,Motorola
190007,"Apple Cell Phones - iPhone 12, 256GB - 25 Units - Grade B+(T) - AT034506","$6,500",8 bidders,"Apr 2, 2024 10:25:02 AM PDT",25.0,260.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone12_3064.jpg,AT034506,Grade B+(T),IPH 12,256GB,"black, blue, purple, red, green, white","A872C, E870C, S871C, A871C, A008D, A868C, A869C, S870C, A870C, S868C",iPhone 12
190067,"Apple Cell Phones - iPhone 13, 256GB - 100 Units - Grade B+(T) - AT034343","$32,701",9 bidders,"Apr 2, 2024 10:21:58 AM PDT",100.0,327.01,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13_1581.jpg,AT034343,Grade B+(T),IPH 13,256GB,"midnight, blue, Green, red, starlight, pink","A168D, A167D, A170D, A360D, U360D, A169D, S171D, E360D, E167D, E171D, E169D, A171D",iPhone 13
190048,"Apple Tablets - iPad Gen 10, 64GB - 25 Units - Grade AA+(T) - AT034526","$8,751",6 bidders,"Apr 2, 2024 11:43:22 AM PDT",25.0,350.04,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/ipadgen10_182.jpg,AT034526,Grade AA+(T),IPAD IPAD 10GN,64GB,"Blue, Silver, Pink","U699D, U696D, U697D, S696D","Apple Tablets Ipad Gen 10,"
190096,Samsung Cell Phones - Galaxy A03s - 50 Units - Grade AA+(T) - AT034379,"$3,326",7 bidders,"Apr 2, 2024 11:37:06 AM PDT",50.0,66.52,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxya03s_340.jpg,AT034379,Grade AA+(T),SMA037U PYG,,black,U272D,Samsung Galaxy A03S
190107,"Samsung Cell Phones - Galaxy S24+, 512GB - 25 Units - Grade B+(T) - AT034413","$14,100",3 bidders,"Apr 2, 2024 11:09:34 AM PDT",25.0,564.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys24plus_1.jpg,AT034413,Grade B+(T),SMS926U,512GB,"black, violet, Gray","U063E, U061E, U050E",Samsung Galaxy S24
190049,"Samsung Cell Phones - Galaxy Z Fold5 5G, 256GB - 50 Units - Grade A+(T) - AT034365","$39,900",6 bidders,"Apr 2, 2024 11:05:48 AM PDT",50.0,798.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxyzfold55g_91.jpg,AT034365,Grade A+(T),SMF946U,256GB,"black, Cream, blue","U814D, U819D, A819D, A817D, A814D, U817D",Samsung Galaxy Z Fold5
190039,"Google Cell Phones - Pixel 6a, 128GB - 25 Units - Grade B+(T) - AT034482","$3,526",9 bidders,"Apr 2, 2024 11:58:49 AM PDT",25.0,141.04,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/i/pixel6a_265.jpg,AT034482,Grade B+(T),PIXEL 6A,128GB,Charcoal,"S333D, A333D, E333D",Google Pixel 6A
190029,"Apple Cell Phones - iPhone SE (2022), 128GB - 25 Units - Grade A+(T) - AD033684","$5,976",6 bidders,"Apr 2, 2024 9:12:16 AM PDT",25.0,239.04,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphonese2022_493.jpg,AD033684,Grade A+(T),IPH SE 2022,128GB,Midnight,"U373D, J373D, A373D","Iphone Se , Ad033684"
190068,Samsung Cell Phones - Galaxy S24 - 50 Units - Grade B+(T) - AT034461,"$22,650",4 bidders,"Apr 2, 2024 10:52:59 AM PDT",50.0,453.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys24_1.jpg,AT034461,Grade B+(T),SMS921U,"256GB, 128GB","black, violet, Gray, yellow","U051E, U053E, D055E, U056E, U062E, U052E, U058E, U055E, U054E",Samsung Galaxy S24
190058,Samsung Cell Phones - Galaxy A15 5G - 50 Units - Grade B+(T) - AT034448,"$5,901",8 bidders,"Apr 2, 2024 11:30:41 AM PDT",50.0,118.02,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxya155g_5.jpg,AT034448,Grade B+(T),SMA156U,,blue,"D040E, U040E",Samsung Galaxy A15
190118,"Apple Cell Phones - iPhone 14 Pro Max, 256GB - 50 Units - Grade A+(T) - AT034370","$38,900",8 bidders,"Apr 2, 2024 10:29:28 AM PDT",50.0,778.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_699.jpg,AT034370,Grade A+(T),IPH 14PM,256GB,"Purple, Black, Gold, Silver","T531D, A531D, A532D, E531D, E534D, A533D, U531D, A534D",iPhone 14 Pro Max
190077,Motorola Cell Phones - Moto G Stylus 5G - 25 Units - Grade A+(T) - AT034514,"$2,525",6 bidders,"Apr 2, 2024 11:39:47 AM PDT",25.0,101.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/o/motogstylus5g_346.jpg,AT034514,Grade A+(T),XT23154,,black,"U785D, A785D",Motorola
190008,"Samsung Cell Phones - Galaxy S22 5G, 128GB - 275 Units - Grade B+(T) - AT034344","$58,000",5 bidders,"Apr 2, 2024 10:32:16 AM PDT",275.0,210.91,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys225g_573.jpg,AT034344,Grade B+(T),SMS901U,128GB,"black, Pink, White, green, Black, white, pink","A281D, S279D, E279D, S280D, T280D, A279D, E280D, U280D, E281D, S284D, A280D, E284D, A284D",Samsung Galaxy S22
190097,Apple Cell Phones - iPhone 15 Pro Max - 50 Units - Grade B+(T) - AT034417,"$48,088",4 bidders,"Apr 2, 2024 9:22:44 AM PDT",50.0,961.76,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15promax_103.jpg,AT034417,Grade B+(T),IPH 15PM,"512GB, 256GB","black, Titanium","U909D, U911D, U910D, A916D, U914D, A911D, U915D, U916D, U913D, U912D, J911D",iPhone 15 Pro Max
190089,Samsung Cell Phones - Galaxy A12 - 50 Units - Grade B+(T) - AT034403,"$3,041",6 bidders,"Apr 2, 2024 12:17:34 PM PDT",50.0,60.82,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxya12_846.jpg,AT034403,Grade B+(T),SMA125U,,black,"A953C, E953C, U953C, S953C",Samsung Galaxy A12
190019,"Apple Cell Phones - iPhone XS Max, 64GB - 25 Units - Grade B+(T) - AT034467","$4,227",8 bidders,"Apr 2, 2024 10:25:27 AM PDT",25.0,169.08,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphonexsmax_4231.jpg,AT034467,Grade B+(T),IPH XSM,64GB,"silver, Gray, gold","S574B, A571B, S573B, U574B, S571B, J571B, A573B","Iphone Xs Max,"
190059,Samsung Cell Phones - Galaxy A03s - 150 Units - Grade A+(T) - AT034405,"$9,801",6 bidders,"Apr 2, 2024 11:42:57 AM PDT",150.0,65.34,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxya03s_340.jpg,AT034405,Grade A+(T),"SMA037U PYG, SMA037U PIB",,"black, blue","S273D, J273D, A273D, U272D, U273D",Samsung Galaxy A03S
190098,"Samsung Cell Phones - Galaxy Z Fold5 5G, 256GB - 25 Units - Grade B+(T) - AT034476","$16,007",5 bidders,"Apr 2, 2024 11:30:27 AM PDT",25.0,640.28,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxyzfold55g_91.jpg,AT034476,Grade B+(T),SMF946U,256GB,"black, blue","U814D, U819D, A819D",Samsung Galaxy Z Fold5
190078,"Samsung Cell Phones - Galaxy S22 Ultra 5G, 128GB - 100 Units - Grade A+(T) - AT034387","$41,100",6 bidders,"Apr 2, 2024 10:51:35 AM PDT",100.0,411.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys22ultra5g_881.jpg,AT034387,Grade A+(T),SMS908U,128GB,"Green, Black, Burgundy, black","A302D, A298D, E298D, S298D, A297D, J298D",Samsung Galaxy S22 Ultra
190009,"Samsung Cell Phones - Galaxy S21 FE 5G, 128GB - 50 Units - Grade B+(T) - AT034408","$9,450",4 bidders,"Apr 1, 2024 2:18:37 PM PDT",50.0,189.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys21fe5g_433.jpg,AT034408,Grade B+(T),SMG990U,128GB,"Graphite, lavender, white, green","S034D, A036D, E036D, A035D, S035D, E034D, A034D, A038D",Samsung Galaxy S21 Fe
190099,"Samsung Cell Phones - Galaxy S21+ 5G, 128GB - 25 Units - Grade B+(T) - AT034475","$4,250",6 bidders,"Apr 2, 2024 11:12:32 AM PDT",25.0,170.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys21plus_693.jpg,AT034475,Grade B+(T),SMG996U,128GB,"black, violet, silver","U924C, E924C, A924C, S923C, A926C, S924C, E926C",Samsung Galaxy S21
190120,Samsung Cell Phones - Galaxy S22 Ultra 5G - 50 Units - Grade A+(T) - AT034424,"$22,100",6 bidders,"Apr 2, 2024 10:52:51 AM PDT",50.0,442.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys22ultra5g_882.jpg,AT034424,Grade A+(T),SMS908U,"512GB, 256GB","black, Burgundy, White, Green, green","A301D, A304D, E303D, S301D, A299D, E304D, E296D, J303D, A307D, A303D, A300D, A296D, A306D, E301D",Samsung Galaxy S22 Ultra
190140,"Apple Cell Phones - iPhone 14 Plus, 256GB - 50 Units - Grade B+(T) - AT034396","$22,500",1 bidder,"Apr 2, 2024 11:29:11 AM PDT",50.0,450.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14plus_416.jpg,AT034396,Grade B+(T),IPH 14PL,256GB,"Purple, Starlight, Blue, Midnight, Red","A505D, S504D, A504D, A501D, A502D, A503D, U505D",iPhone 14 Plus
190130,Apple Cell Phones - iPhone 13 Pro - 50 Units - Grade A+(T) - AT034399,"$21,801",5 bidders,"Apr 1, 2024 5:17:25 AM PDT",50.0,436.02,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13pro_1537.jpg,AT034399,Grade A+(T),IPH 13P,"256GB, 128GB","Graphite, blue, Green, silver, gold","A179D, E362D, A362D, J177D, T182D, A181D, A177D, A184D, E179D, T177D, J180D, E184D, T362D, A363D",iPhone 13 Pro
190141,Samsung Cell Phones - Galaxy S22 5G - 65 Units - Grade B+(T) - CT0058722A,"$15,000",9 bidders,"Apr 4, 2024 11:29:35 AM PDT",65.0,230.77,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys225g_575.jpg,CT0058722A,Grade B+(T),"SAM GS22, SAM GS22 128",,"PNK, GRN, WHT, BLK","A281D, S280D, J284D, A279D, E280D, J280D, J281D, J279D, E281D, A280D, A284D",Samsung Galaxy S22
190121,Samsung Cell Phones - Galaxy A13 - 25 Units - Grade B+(T) - AT034487,"$1,710",7 bidders,"Apr 2, 2024 11:39:28 AM PDT",25.0,68.4,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxya13_242.jpg,AT034487,Grade B+(T),SMA135U,,black,U315D,Samsung Galaxy A13
190210,Apple Cell Phones - iPhone 13 Pro - 19 Units - Grade AA+(T) - CT0058919A,"$9,150",4 bidders,"Apr 4, 2024 10:38:42 AM PDT",19.0,481.58,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13pro_1538.jpg,CT0058919A,Grade AA+(T),IPH 13P,"512GB, 256GB, 128GB, 1TB","GLD, BLU, GPH, SLV, GRN","A179D, J181D, A362D, J177D, A189D, J184D, J188D, A180D, A181D, A184D, J182D, A187D, J180D, J179D",iPhone 13 Pro
190122,"Apple Cell Phones - iPhone SE (2022), 64GB - 125 Units - Grade B+(T) - AT034378","$21,001",7 bidders,"Apr 2, 2024 9:54:04 AM PDT",125.0,168.01,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphonese2022_494.jpg,AT034378,Grade B+(T),IPH SE 2022,64GB,"Midnight, Starlight, Red","U370D, D370D, A370D, S370D, U372D, A371D, U371D, U391D, E370D, A372D, A391D","Iphone Se ,"
190220,Samsung Cell Phones - Galaxy S22 Ultra 5G - 61 Units - Grade A+(T) - CT0058729A,"$29,501",8 bidders,"Apr 4, 2024 10:44:49 AM PDT",61.0,483.62,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys22ultra5g_883.jpg,CT0058729A,Grade A+(T),"SAM GS22U 512, SAM GS22U",,"BUR, GRN, WHT, BLK","A304D, J304D, E303D, A299D, J307D, E304D, J303D, A307D, A303D, U307D, S303D",Samsung Galaxy S22 Ultra
190132,"Samsung Cell Phones - Galaxy S23+ 5G, 256GB - 25 Units - Grade B+(T) - AT034501","$12,351",6 bidders,"Apr 2, 2024 11:06:29 AM PDT",25.0,494.04,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys23plus5g_175.jpg,AT034501,Grade B+(T),SMS916U,256GB,"black, green","A674D, A671D, E671D, U671D",Samsung Galaxy S23
190123,"Samsung Cell Phones - Galaxy Z Fold3 5G, 256GB - 25 Units - Grade A+(T) - AT034472","$9,550",7 bidders,"Apr 2, 2024 11:22:32 AM PDT",25.0,382.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxyfold35_994.jpg,AT034472,Grade A+(T),SMF926U,256GB,"black, green, silver","J054D, A053D, T054D, S040D, A054D, A040D",Samsung Galaxy Z Fold3
190133,Apple Cell Phones - iPhone XR - 50 Units - Grade B+(T) - AT034391,"$6,766",5 bidders,"Apr 2, 2024 10:19:50 AM PDT",50.0,135.32,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphonexr_4282.jpg,AT034391,Grade B+(T),IPH XR,"64GB, 128GB","black, copper, blue, red, yellow, white","U599B, S598B, A592B, S602B, J589B, S589B, U598B, S592B, S599B, J602B, U590B, S596B, S601B, J603B, S600B, U589B, A589B, A598B, U595B, D933C",Iphone Xr
190172,Samsung Cell Phones - Galaxy S22 Ultra 5G - 99 Units - Grade B+(T) - CT0058701A,"$36,600",6 bidders,"Apr 4, 2024 10:34:37 AM PDT",99.0,369.7,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys22ultra5g_883.jpg,CT0058701A,Grade B+(T),"SAM GS22U 512, SAM GS22U",,"BUR, GRN, WHT, BLK","J299D, J304D, E303D, A299D, J307D, S299D, E307D, J303D, A307D, A303D, U303D",Samsung Galaxy S22 Ultra
190212,Apple Cell Phones - iPhone 13 Pro - 48 Units - Grade B+(T) - CT0058807A,"$21,200",4 bidders,"Apr 4, 2024 10:08:15 AM PDT",48.0,441.67,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13pro_1538.jpg,CT0058807A,Grade B+(T),IPH 13P,"512GB, 1TB","GLD, BLU, GPH, SLV, GRN","J364D, J189D, A365D, J191D, S191D, J365D, A188D, A189D, J185D, J186D, E188D, A364D, A186D, A187D, A192D, A185D",iPhone 13 Pro
190124,"Samsung Cell Phones - Galaxy Z Flip3 5G, 128GB - 50 Units - Grade B+(T) - AT034358","$7,275",7 bidders,"Apr 2, 2024 11:45:24 AM PDT",50.0,145.5,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxyzflip35g_759.jpg,AT034358,Grade B+(T),SMF711U,128GB,"black, Cream, lavender","U039D, A039D, A048D, A051D, E039D",Samsung Galaxy Z Flip3
190144,Samsung Cell Phones - Galaxy Z Fold3 5G - 38 Units - Grade B+(T) - CT0058825A,"$11,450",8 bidders,"Apr 4, 2024 11:28:21 AM PDT",38.0,301.32,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxyfold35_995.jpg,CT0058825A,Grade B+(T),"SAM FOLD3 5, SAM FOLD3, SAM FOLD3 512, SAM FOLD3 256",,"SLV, GRN, BLK","J054D, S053D, S055D, J040D, S054D, A055D, S040D, U055D, A054D, A040D, E054D, E040D",Samsung Galaxy Z Fold3
